Xiaomi xiaomi Mi A2 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:33:35,BPGC-NAB,00:a3:8e:60:f2:a0,-62dBm,2462MHz,~12.2m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,08:4f:a9:2d:77:40,-69dBm,2412MHz,~27.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,08:4f:a9:43:38:a0,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,68:3b:78:e9:c0:e0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:8f:e0,-57dBm,2437MHz,~6.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:96:00,-64dBm,2412MHz,~15.7m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:97:80,-58dBm,2412MHz,~7.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:9f:20,-72dBm,2462MHz,~38.6m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:a5:a0,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:a9:40,-61dBm,2412MHz,~11.1m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,70:ea:1a:22:ac:00,-47dBm,2437MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:33:35,BPGC-NAB,a8:b4:56:cc:de:00,-76dBm,2462MHz,~61.1m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,00:a3:8e:60:f2:a0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,08:4f:a9:2d:77:40,-69dBm,2412MHz,~27.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,08:4f:a9:43:38:a0,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,68:3b:78:e9:c0:e0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,70:ea:1a:22:96:00,-58dBm,2412MHz,~7.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,70:ea:1a:22:97:80,-59dBm,2412MHz,~8.8m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,70:ea:1a:22:9f:20,-75dBm,2462MHz,~54.5m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,70:ea:1a:22:a9:40,-59dBm,2412MHz,~8.8m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,70:ea:1a:22:ac:00,-50dBm,2437MHz,~3.1m,false,[ESS][WFA-HT]
2020/02/16-12:33:36,BPGC-NAB,a8:b4:56:cc:de:00,-72dBm,2462MHz,~38.6m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,00:a3:8e:60:f2:a0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,08:4f:a9:2d:77:40,-69dBm,2412MHz,~27.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,08:4f:a9:43:38:a0,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,68:3b:78:e9:c0:e0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,70:ea:1a:22:96:00,-58dBm,2412MHz,~7.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,70:ea:1a:22:97:80,-61dBm,2412MHz,~11.1m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,70:ea:1a:22:9f:20,-75dBm,2462MHz,~54.5m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,70:ea:1a:22:a9:40,-59dBm,2412MHz,~8.8m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,70:ea:1a:22:ac:00,-50dBm,2437MHz,~3.1m,false,[ESS][WFA-HT]
2020/02/16-12:33:37,BPGC-NAB,a8:b4:56:cc:de:00,-72dBm,2462MHz,~38.6m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,00:a3:8e:60:f2:a0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,08:4f:a9:2d:77:40,-69dBm,2412MHz,~27.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,08:4f:a9:43:38:a0,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,68:3b:78:e9:c0:e0,-69dBm,2462MHz,~27.3m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,70:ea:1a:22:96:00,-58dBm,2412MHz,~7.9m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,70:ea:1a:22:97:80,-61dBm,2412MHz,~11.1m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,70:ea:1a:22:9f:20,-75dBm,2462MHz,~54.5m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,70:ea:1a:22:a9:40,-59dBm,2412MHz,~8.8m,false,[ESS][WFA-HT]
2020/02/16-12:33:38,BPGC-NAB,70:ea:1a:22:ac:00,-50dBm,2437MHz,~3.1m,false,[ESS][WFA-HT]
