Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:21:14,BPGC-NAB,00:a3:8e:4e:29:a0,-79dBm,2412MHz,~88.1m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,08:4f:a9:10:4b:80,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,08:4f:a9:2d:8a:40,-34dBm,2462MHz,~0.5m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,08:4f:a9:2d:8a:a0,-55dBm,2412MHz,~5.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,08:4f:a9:39:68:20,-50dBm,2437MHz,~3.1m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,08:4f:a9:39:68:40,-65dBm,2462MHz,~17.2m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:87:60,-71dBm,2412MHz,~35.1m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:8f:e0,-85dBm,2437MHz,~174.0m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:92:40,-76dBm,2412MHz,~62.4m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:96:00,-65dBm,2412MHz,~17.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:98:20,-69dBm,2437MHz,~27.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:9f:20,-70dBm,2462MHz,~30.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:a0:20,-76dBm,2437MHz,~61.8m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:a5:a0,-74dBm,2462MHz,~48.6m,false,[ESS]
2020/02/16-12:21:14,BPGC-NAB,70:ea:1a:22:a9:a0,-69dBm,2437MHz,~27.6m,false,[ESS]
2020/02/16-12:21:14,sks,88:63:df:bb:74:a5,-75dBm,2462MHz,~54.5m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
