Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:35:16,BPGC-NAB,00:a3:8e:60:f2:a0,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,08:4f:a9:2d:77:40,-67dBm,2412MHz,~22.1m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,08:4f:a9:2d:8a:a0,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,08:4f:a9:43:38:a0,-62dBm,2437MHz,~12.3m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,68:3b:78:e9:c0:e0,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:96:00,-67dBm,2412MHz,~22.1m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:97:80,-55dBm,2412MHz,~5.6m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:98:20,-69dBm,2437MHz,~27.6m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:9f:20,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:a0:20,-78dBm,2437MHz,~77.7m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:a5:a0,-50dBm,2462MHz,~3.1m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:a9:40,-47dBm,2412MHz,~2.2m,false,[ESS]
2020/02/16-12:35:16,BPGC-NAB,70:ea:1a:22:ac:00,-38dBm,2437MHz,~0.8m,false,[ESS]
2020/02/16-12:35:16,sks,88:63:df:bb:74:a5,-79dBm,2462MHz,~86.3m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:35:16,BPGC-NAB,a8:b4:56:cc:de:00,-64dBm,2462MHz,~15.4m,false,[ESS]
2020/02/16-12:35:16,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-89dBm,2437MHz,~275.8m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:35:17,BPGC-NAB,00:a3:8e:60:f2:a0,-61dBm,2462MHz,~10.9m,false,[ESS]
2020/02/16-12:35:17,BPGC-NAB,08:4f:a9:2d:77:40,-68dBm,2412MHz,~24.8m,false,[ESS]
2020/02/16-12:35:17,BPGC-NAB,08:4f:a9:2d:8a:a0,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:35:17,BPGC-NAB,08:4f:a9:43:38:a0,-64dBm,2437MHz,~15.5m,false,[ESS]
