Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:23:23,BPGC-NAB,00:a3:8e:4e:29:a0,-71dBm,2412MHz,~35.1m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:10:4b:80,-71dBm,2462MHz,~34.4m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:2d:8a:40,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:2d:8a:a0,-43dBm,2412MHz,~1.4m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:30:00:00,-76dBm,2437MHz,~61.8m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:39:68:20,-65dBm,2437MHz,~17.4m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:39:68:40,-76dBm,2462MHz,~61.1m,false,[ESS]
2020/02/16-12:23:23,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:96:00,-71dBm,2412MHz,~35.1m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:97:80,-86dBm,2412MHz,~197.3m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:98:20,-74dBm,2437MHz,~49.1m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:9f:20,-59dBm,2462MHz,~8.6m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:a0:20,-83dBm,2437MHz,~138.2m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:a9:a0,-54dBm,2437MHz,~4.9m,false,[ESS]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:ac:00,-56dBm,2437MHz,~6.2m,false,[ESS]
2020/02/16-12:23:23,sks,88:63:df:bb:74:a5,-84dBm,2462MHz,~153.5m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:23:23,CRT-MIFI,8c:21:a7:e1:4e:22,-72dBm,2427MHz,~39.1m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:23,BPGC-NAB,a8:b4:56:cc:de:00,-79dBm,2462MHz,~86.3m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:24,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:24,BPGC-NAB,70:ea:1a:22:a9:a0,-48dBm,2437MHz,~2.5m,false,[ESS]
2020/02/16-12:23:24,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:25,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:25,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:25,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:25,BPGC-NAB,70:ea:1a:22:a9:a0,-46dBm,2437MHz,~2.0m,false,[ESS]
2020/02/16-12:23:25,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:26,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:26,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:26,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:26,BPGC-NAB,70:ea:1a:22:a9:a0,-45dBm,2437MHz,~1.7m,false,[ESS]
2020/02/16-12:23:26,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:27,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:27,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:27,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:27,BPGC-NAB,70:ea:1a:22:a9:a0,-45dBm,2437MHz,~1.7m,false,[ESS]
2020/02/16-12:23:27,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:28,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:28,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:28,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:28,BPGC-NAB,70:ea:1a:22:a9:a0,-43dBm,2437MHz,~1.4m,false,[ESS]
2020/02/16-12:23:28,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:29,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:29,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:29,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:29,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:29,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:29,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:29,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:29,BPGC-NAB,70:ea:1a:22:a9:a0,-42dBm,2437MHz,~1.2m,false,[ESS]
2020/02/16-12:23:29,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:30,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:30,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:30,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:30,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:30,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:30,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:30,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:30,BPGC-NAB,70:ea:1a:22:a9:a0,-42dBm,2437MHz,~1.2m,false,[ESS]
2020/02/16-12:23:30,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:31,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:31,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:23:31,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:31,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:31,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:31,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:31,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:23:31,BPGC-NAB,70:ea:1a:22:a9:a0,-42dBm,2437MHz,~1.2m,false,[ESS]
2020/02/16-12:23:31,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:32,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:23:32,BPGC-NAB,08:4f:a9:10:4b:80,-69dBm,2462MHz,~27.3m,false,[ESS]
2020/02/16-12:23:32,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:32,BPGC-NAB,08:4f:a9:2d:8a:a0,-48dBm,2412MHz,~2.5m,false,[ESS]
2020/02/16-12:23:32,BPGC-NAB,08:4f:a9:39:68:20,-68dBm,2437MHz,~24.6m,false,[ESS]
2020/02/16-12:23:32,BPGC-WIFI,40:01:7a:af:d3:60,-86dBm,2462MHz,~193.3m,false,[ESS]
2020/02/16-12:23:32,BPGC-NAB,70:ea:1a:22:9f:20,-64dBm,2462MHz,~15.4m,false,[ESS]
2020/02/16-12:23:32,BPGC-NAB,70:ea:1a:22:a9:a0,-47dBm,2437MHz,~2.2m,false,[ESS]
2020/02/16-12:23:32,CRT-MIFI,8c:21:a7:e1:4e:22,-79dBm,2427MHz,~87.6m,false,[WPA-PSK-CCMP][ESS]
2020/02/16-12:23:34,BPGC-NAB,08:4f:a9:10:4b:80,-76dBm,2462MHz,~61.1m,false,[ESS]
2020/02/16-12:23:34,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:34,BPGC-NAB,70:ea:1a:22:9f:20,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:34,BPGC-NAB,70:ea:1a:22:a9:a0,-53dBm,2437MHz,~4.4m,false,[ESS]
2020/02/16-12:23:35,BPGC-NAB,08:4f:a9:10:4b:80,-76dBm,2462MHz,~61.1m,false,[ESS]
2020/02/16-12:23:35,BPGC-NAB,08:4f:a9:2d:8a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:35,BPGC-NAB,70:ea:1a:22:9f:20,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:23:35,BPGC-NAB,70:ea:1a:22:a9:a0,-51dBm,2437MHz,~3.5m,false,[ESS]
