Xiaomi xiaomi Mi A2 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:23:23,BPGC-NAB,00:a3:8e:4e:29:a0,-73dBm,2412MHz,~44.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:2d:8a:40,-47dBm,2462MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:2d:8a:a0,-46dBm,2412MHz,~2.0m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,08:4f:a9:39:68:20,-56dBm,2437MHz,~6.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:8f:e0,-79dBm,2437MHz,~87.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:97:80,-87dBm,2412MHz,~221.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:98:20,-63dBm,2437MHz,~13.8m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:9f:20,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:9f:e0,-84dBm,2462MHz,~153.5m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,BPGC-NAB,70:ea:1a:22:a9:a0,-57dBm,2437MHz,~6.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:23,sks,88:63:df:bb:74:a5,-82dBm,2462MHz,~122.0m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:23:23,CRT-MIFI,8c:21:a7:e1:4e:22,-67dBm,2427MHz,~22.0m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,00:a3:8e:4e:29:a0,-76dBm,2412MHz,~62.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:2d:8a:40,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:2d:8a:a0,-47dBm,2412MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,08:4f:a9:39:68:20,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,70:ea:1a:22:98:20,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,70:ea:1a:22:9f:20,-66dBm,2462MHz,~19.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,70:ea:1a:22:9f:e0,-84dBm,2462MHz,~153.5m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,BPGC-NAB,70:ea:1a:22:a9:a0,-52dBm,2437MHz,~3.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:24,CRT-MIFI,8c:21:a7:e1:4e:22,-67dBm,2427MHz,~22.0m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,00:a3:8e:4e:29:a0,-76dBm,2412MHz,~62.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:2d:8a:40,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:2d:8a:a0,-47dBm,2412MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,08:4f:a9:39:68:20,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,70:ea:1a:22:98:20,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,70:ea:1a:22:9f:20,-66dBm,2462MHz,~19.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,70:ea:1a:22:9f:e0,-84dBm,2462MHz,~153.5m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,BPGC-NAB,70:ea:1a:22:a9:a0,-53dBm,2437MHz,~4.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:25,CRT-MIFI,8c:21:a7:e1:4e:22,-67dBm,2427MHz,~22.0m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,00:a3:8e:4e:29:a0,-76dBm,2412MHz,~62.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:2d:8a:40,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:2d:8a:a0,-47dBm,2412MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,08:4f:a9:39:68:20,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,70:ea:1a:22:98:20,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,70:ea:1a:22:9f:20,-66dBm,2462MHz,~19.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,70:ea:1a:22:9f:e0,-84dBm,2462MHz,~153.5m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,BPGC-NAB,70:ea:1a:22:a9:a0,-54dBm,2437MHz,~4.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:26,CRT-MIFI,8c:21:a7:e1:4e:22,-67dBm,2427MHz,~22.0m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,00:a3:8e:4e:29:a0,-76dBm,2412MHz,~62.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:2d:8a:40,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:2d:8a:a0,-47dBm,2412MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,08:4f:a9:39:68:20,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,70:ea:1a:22:98:20,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,70:ea:1a:22:9f:20,-66dBm,2462MHz,~19.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,70:ea:1a:22:9f:e0,-84dBm,2462MHz,~153.5m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,BPGC-NAB,70:ea:1a:22:a9:a0,-54dBm,2437MHz,~4.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:27,CRT-MIFI,8c:21:a7:e1:4e:22,-67dBm,2427MHz,~22.0m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:23:28,BPGC-NAB,00:a3:8e:4e:29:a0,-76dBm,2412MHz,~62.4m,false,[ESS][WFA-HT]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:2d:8a:40,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:2d:8a:a0,-47dBm,2412MHz,~2.2m,false,[ESS][WFA-HT]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
2020/02/16-12:23:28,BPGC-NAB,08:4f:a9:39:68:20,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:23:28,BPGC-NAB,70:ea:1a:22:98:20,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
