OnePlus OnePlus ONEPLUS A5000 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:49:13,BPGC-NAB,00:a3:8e:4e:29:a0,-71dBm,2412MHz,~35.1m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,00:a3:8e:60:f2:a0,-55dBm,2462MHz,~5.4m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,08:4f:a9:10:4b:80,-73dBm,2462MHz,~43.3m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,08:4f:a9:2d:8a:40,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,08:4f:a9:2d:8a:a0,-74dBm,2412MHz,~49.6m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,08:4f:a9:30:00:00,-78dBm,2437MHz,~77.7m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,08:4f:a9:39:68:40,-69dBm,2462MHz,~27.3m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,70:ea:1a:22:9f:20,-55dBm,2462MHz,~5.4m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,70:ea:1a:22:a5:a0,-83dBm,2462MHz,~136.8m,false,[ESS]
2020/02/16-12:49:13,BPGC-NAB,70:ea:1a:22:ac:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:49:13,sks,88:63:df:bb:74:a5,-83dBm,2462MHz,~136.8m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:49:14,BPGC-NAB,00:a3:8e:60:f2:a0,-57dBm,2462MHz,~6.9m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,08:4f:a9:10:4b:80,-76dBm,2462MHz,~61.1m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,08:4f:a9:2d:8a:40,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,08:4f:a9:30:00:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,08:4f:a9:39:68:40,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,70:ea:1a:22:9f:20,-57dBm,2462MHz,~6.9m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,70:ea:1a:22:a5:a0,-83dBm,2462MHz,~136.8m,false,[ESS]
2020/02/16-12:49:14,BPGC-NAB,70:ea:1a:22:ac:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:49:14,sks,88:63:df:bb:74:a5,-81dBm,2462MHz,~108.7m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:49:15,BPGC-NAB,00:a3:8e:4e:29:a0,-75dBm,2412MHz,~55.6m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,00:a3:8e:60:f2:a0,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,08:4f:a9:10:4b:80,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,08:4f:a9:2d:8a:40,-81dBm,2462MHz,~108.7m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,08:4f:a9:2d:8a:a0,-75dBm,2412MHz,~55.6m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,08:4f:a9:30:00:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,08:4f:a9:39:68:40,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,70:ea:1a:22:8f:e0,-77dBm,2437MHz,~69.3m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,70:ea:1a:22:9f:20,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:49:15,BPGC-NAB,70:ea:1a:22:ac:00,-77dBm,2437MHz,~69.3m,false,[ESS]
2020/02/16-12:49:15,sks,88:63:df:bb:74:a5,-80dBm,2462MHz,~96.9m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:49:15,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-88dBm,2437MHz,~245.8m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:49:16,BPGC-NAB,00:a3:8e:4e:29:a0,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,00:a3:8e:60:f2:a0,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,08:4f:a9:10:4b:80,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,08:4f:a9:2d:8a:a0,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,08:4f:a9:30:00:00,-75dBm,2437MHz,~55.0m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,08:4f:a9:39:68:40,-78dBm,2462MHz,~77.0m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,70:ea:1a:22:8f:e0,-77dBm,2437MHz,~69.3m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,70:ea:1a:22:9f:20,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,70:ea:1a:22:a9:a0,-87dBm,2437MHz,~219.1m,false,[ESS]
2020/02/16-12:49:16,BPGC-NAB,70:ea:1a:22:ac:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:49:16,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-88dBm,2437MHz,~245.8m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:49:17,BPGC-NAB,00:a3:8e:4e:29:a0,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,00:a3:8e:60:f2:a0,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,08:4f:a9:10:4b:80,-78dBm,2462MHz,~77.0m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,08:4f:a9:2d:8a:40,-82dBm,2462MHz,~122.0m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,08:4f:a9:2d:8a:a0,-75dBm,2412MHz,~55.6m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,08:4f:a9:30:00:00,-76dBm,2437MHz,~61.8m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,08:4f:a9:39:68:40,-78dBm,2462MHz,~77.0m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,70:ea:1a:22:9f:20,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,70:ea:1a:22:a9:a0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:49:17,BPGC-NAB,70:ea:1a:22:ac:00,-86dBm,2437MHz,~195.3m,false,[ESS]
2020/02/16-12:49:18,BPGC-NAB,00:a3:8e:4e:29:a0,-74dBm,2412MHz,~49.6m,false,[ESS]
2020/02/16-12:49:18,BPGC-NAB,00:a3:8e:60:f2:a0,-64dBm,2462MHz,~15.4m,false,[ESS]
2020/02/16-12:49:18,BPGC-NAB,08:4f:a9:10:4b:80,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:49:18,BPGC-NAB,08:4f:a9:2d:8a:40,-82dBm,2462MHz,~122.0m,false,[ESS]
2020/02/16-12:49:18,BPGC-NAB,08:4f:a9:2d:8a:a0,-78dBm,2412MHz,~78.5m,false,[ESS]
