OnePlus OnePlus ONEPLUS A5000 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:40:29,BPGC-NAB,08:4f:a9:30:00:00,-81dBm,2437MHz,~109.8m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,08:4f:a9:39:68:20,-80dBm,2437MHz,~97.9m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,08:4f:a9:39:68:40,-71dBm,2462MHz,~34.4m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,08:4f:a9:39:6a:40,-73dBm,2462MHz,~43.3m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,70:ea:1a:22:98:20,-86dBm,2437MHz,~195.3m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,70:ea:1a:22:9f:20,-82dBm,2462MHz,~122.0m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,70:ea:1a:22:a0:20,-70dBm,2437MHz,~30.9m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,70:ea:1a:22:a5:a0,-75dBm,2462MHz,~54.5m,false,[ESS]
2020/02/16-12:40:29,BPGC-NAB,70:ea:1a:22:ac:00,-83dBm,2437MHz,~138.2m,false,[ESS]
2020/02/16-12:40:29,sks,88:63:df:bb:74:a5,-72dBm,2462MHz,~38.6m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:29,BPGC-NAB,a8:b4:56:cc:de:00,-76dBm,2462MHz,~61.1m,false,[ESS]
2020/02/16-12:40:29,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-78dBm,2437MHz,~77.7m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:30,BPGC-NAB,00:a3:8e:4e:29:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,00:a3:8e:60:f2:a0,-85dBm,2462MHz,~172.3m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,08:4f:a9:30:00:00,-64dBm,2437MHz,~15.5m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,08:4f:a9:39:68:20,-78dBm,2437MHz,~77.7m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,08:4f:a9:39:68:40,-69dBm,2462MHz,~27.3m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,08:4f:a9:39:6a:40,-70dBm,2462MHz,~30.6m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,70:ea:1a:22:87:60,-80dBm,2412MHz,~98.9m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,70:ea:1a:22:97:80,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,70:ea:1a:22:9f:20,-74dBm,2462MHz,~48.6m,false,[ESS]
2020/02/16-12:40:30,BPGC-NAB,70:ea:1a:22:a5:a0,-79dBm,2462MHz,~86.3m,false,[ESS]
2020/02/16-12:40:30,sks,88:63:df:bb:74:a5,-73dBm,2462MHz,~43.3m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:30,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-75dBm,2437MHz,~55.0m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:32,BPGC-NAB,00:a3:8e:4e:29:a0,-74dBm,2412MHz,~49.6m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,00:a3:8e:60:f2:a0,-85dBm,2462MHz,~172.3m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,08:4f:a9:30:00:00,-58dBm,2437MHz,~7.8m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,08:4f:a9:39:68:20,-75dBm,2437MHz,~55.0m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,08:4f:a9:39:68:40,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,08:4f:a9:39:6a:40,-64dBm,2462MHz,~15.4m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,70:ea:1a:22:87:60,-80dBm,2412MHz,~98.9m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,70:ea:1a:22:97:80,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,70:ea:1a:22:98:20,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,70:ea:1a:22:9f:20,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,70:ea:1a:22:a0:20,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:40:32,BPGC-NAB,70:ea:1a:22:a5:a0,-82dBm,2462MHz,~122.0m,false,[ESS]
2020/02/16-12:40:32,sks,88:63:df:bb:74:a5,-71dBm,2462MHz,~34.4m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:32,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-76dBm,2437MHz,~61.8m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:33,BPGC-NAB,00:a3:8e:4e:29:a0,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,08:4f:a9:30:00:00,-59dBm,2437MHz,~8.7m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,08:4f:a9:39:68:20,-77dBm,2437MHz,~69.3m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,08:4f:a9:39:68:40,-59dBm,2462MHz,~8.6m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,08:4f:a9:39:6a:40,-57dBm,2462MHz,~6.9m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,70:ea:1a:22:87:60,-76dBm,2412MHz,~62.4m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,70:ea:1a:22:97:80,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,70:ea:1a:22:98:20,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,70:ea:1a:22:9f:20,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,70:ea:1a:22:a0:20,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:40:33,BPGC-NAB,70:ea:1a:22:a5:a0,-84dBm,2462MHz,~153.5m,false,[ESS]
2020/02/16-12:40:33,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:33,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-76dBm,2437MHz,~61.8m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:34,BPGC-NAB,00:a3:8e:4e:29:a0,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,08:4f:a9:30:00:00,-57dBm,2437MHz,~6.9m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,08:4f:a9:39:68:20,-80dBm,2437MHz,~97.9m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,08:4f:a9:39:68:40,-61dBm,2462MHz,~10.9m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,08:4f:a9:39:6a:40,-53dBm,2462MHz,~4.3m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,70:ea:1a:22:87:60,-76dBm,2412MHz,~62.4m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,70:ea:1a:22:97:80,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,70:ea:1a:22:98:20,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,70:ea:1a:22:9f:20,-75dBm,2462MHz,~54.5m,false,[ESS]
2020/02/16-12:40:34,BPGC-NAB,70:ea:1a:22:a5:a0,-81dBm,2462MHz,~108.7m,false,[ESS]
2020/02/16-12:40:34,sks,88:63:df:bb:74:a5,-70dBm,2462MHz,~30.6m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:34,BPGC-NAB,a8:b4:56:cc:de:00,-90dBm,2462MHz,~306.3m,false,[ESS]
2020/02/16-12:40:34,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-77dBm,2437MHz,~69.3m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:35,BPGC-NAB,00:a3:8e:4e:29:a0,-77dBm,2412MHz,~70.0m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,08:4f:a9:30:00:00,-58dBm,2437MHz,~7.8m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,08:4f:a9:39:68:20,-86dBm,2437MHz,~195.3m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,08:4f:a9:39:68:40,-62dBm,2462MHz,~12.2m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,08:4f:a9:39:6a:40,-53dBm,2462MHz,~4.3m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,70:ea:1a:22:87:60,-78dBm,2412MHz,~78.5m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,70:ea:1a:22:97:80,-71dBm,2412MHz,~35.1m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,70:ea:1a:22:9f:20,-76dBm,2462MHz,~61.1m,false,[ESS]
2020/02/16-12:40:35,BPGC-NAB,70:ea:1a:22:a5:a0,-78dBm,2462MHz,~77.0m,false,[ESS]
2020/02/16-12:40:35,sks,88:63:df:bb:74:a5,-73dBm,2462MHz,~43.3m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:35,BPGC-NAB,a8:b4:56:cc:de:00,-90dBm,2462MHz,~306.3m,false,[ESS]
2020/02/16-12:40:35,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-78dBm,2437MHz,~77.7m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:36,BPGC-NAB,08:4f:a9:30:00:00,-60dBm,2437MHz,~9.8m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,08:4f:a9:39:68:20,-84dBm,2437MHz,~155.1m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,08:4f:a9:39:68:40,-58dBm,2462MHz,~7.7m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,08:4f:a9:39:6a:40,-60dBm,2462MHz,~9.7m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,70:ea:1a:22:87:60,-78dBm,2412MHz,~78.5m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,70:ea:1a:22:97:80,-67dBm,2412MHz,~22.1m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,70:ea:1a:22:9f:20,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:40:36,BPGC-NAB,70:ea:1a:22:a5:a0,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:40:36,sks,88:63:df:bb:74:a5,-72dBm,2462MHz,~38.6m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:36,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-72dBm,2437MHz,~39.0m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:37,BPGC-NAB,08:4f:a9:30:00:00,-56dBm,2437MHz,~6.2m,false,[ESS]
2020/02/16-12:40:37,BPGC-NAB,08:4f:a9:39:68:20,-78dBm,2437MHz,~77.7m,false,[ESS]
2020/02/16-12:40:37,BPGC-NAB,08:4f:a9:39:68:40,-57dBm,2462MHz,~6.9m,false,[ESS]
2020/02/16-12:40:37,BPGC-NAB,08:4f:a9:39:6a:40,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:40:37,BPGC-NAB,70:ea:1a:22:97:80,-63dBm,2412MHz,~14.0m,false,[ESS]
2020/02/16-12:40:37,BPGC-NAB,70:ea:1a:22:9f:20,-68dBm,2462MHz,~24.3m,false,[ESS]
2020/02/16-12:40:37,BPGC-NAB,70:ea:1a:22:a5:a0,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:40:37,sks,88:63:df:bb:74:a5,-75dBm,2462MHz,~54.5m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:37,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-69dBm,2437MHz,~27.6m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:38,BPGC-NAB,08:4f:a9:2d:8a:40,-82dBm,2462MHz,~122.0m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,08:4f:a9:30:00:00,-53dBm,2437MHz,~4.4m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,08:4f:a9:39:68:20,-75dBm,2437MHz,~55.0m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,08:4f:a9:39:68:40,-56dBm,2462MHz,~6.1m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,08:4f:a9:39:6a:40,-60dBm,2462MHz,~9.7m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,70:ea:1a:22:97:80,-80dBm,2412MHz,~98.9m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,70:ea:1a:22:9f:20,-69dBm,2462MHz,~27.3m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,70:ea:1a:22:9f:e0,-85dBm,2462MHz,~172.3m,false,[ESS]
2020/02/16-12:40:38,BPGC-NAB,70:ea:1a:22:a5:a0,-83dBm,2462MHz,~136.8m,false,[ESS]
2020/02/16-12:40:38,sks,88:63:df:bb:74:a5,-71dBm,2462MHz,~34.4m,false,[WPA2-PSK-CCMP][ESS]
2020/02/16-12:40:38,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-65dBm,2437MHz,~17.4m,false,[WPA2-PSK-CCMP][ESS][WPS]
2020/02/16-12:40:39,BPGC-NAB,00:a3:8e:4e:29:a0,-71dBm,2412MHz,~35.1m,false,[ESS]
2020/02/16-12:40:39,BPGC-NAB,00:a3:8e:60:f2:a0,-85dBm,2462MHz,~172.3m,false,[ESS]
2020/02/16-12:40:39,BPGC-NAB,08:4f:a9:2d:8a:40,-82dBm,2462MHz,~122.0m,false,[ESS]
