Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:45:40,BPGC-NAB,00:a3:8e:4e:29:a0,-60dBm,2412MHz,~9.9m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,00:a3:8e:60:f2:a0,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,08:4f:a9:2d:8a:40,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,08:4f:a9:30:00:00,-45dBm,2437MHz,~1.7m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,08:4f:a9:39:68:20,-64dBm,2437MHz,~15.5m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,08:4f:a9:39:68:40,-35dBm,2462MHz,~0.5m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,08:4f:a9:39:6a:40,-75dBm,2462MHz,~54.5m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,70:ea:1a:22:96:00,-82dBm,2412MHz,~124.5m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,70:ea:1a:22:97:80,-69dBm,2412MHz,~27.9m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,70:ea:1a:22:9f:20,-57dBm,2462MHz,~6.9m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,70:ea:1a:22:a5:a0,-81dBm,2462MHz,~108.7m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,70:ea:1a:22:a9:40,-64dBm,2412MHz,~15.7m,false,[ESS]
2020/02/16-12:45:40,BPGC-NAB,70:ea:1a:22:ac:00,-81dBm,2437MHz,~109.8m,false,[ESS]
2020/02/16-12:45:40,sks,88:63:df:bb:74:a5,-58dBm,2462MHz,~7.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:45:40,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-59dBm,2437MHz,~8.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:45:41,BPGC-NAB,00:a3:8e:4e:29:a0,-65dBm,2412MHz,~17.6m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,08:4f:a9:2d:8a:40,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,08:4f:a9:30:00:00,-53dBm,2437MHz,~4.4m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,08:4f:a9:39:68:20,-65dBm,2437MHz,~17.4m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,08:4f:a9:39:68:40,-39dBm,2462MHz,~0.9m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,08:4f:a9:39:6a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,70:ea:1a:22:96:00,-81dBm,2412MHz,~110.9m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,70:ea:1a:22:97:80,-73dBm,2412MHz,~44.2m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,70:ea:1a:22:9f:20,-54dBm,2462MHz,~4.9m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,70:ea:1a:22:a5:a0,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,70:ea:1a:22:a9:40,-66dBm,2412MHz,~19.7m,false,[ESS]
2020/02/16-12:45:41,BPGC-NAB,70:ea:1a:22:ac:00,-82dBm,2437MHz,~123.2m,false,[ESS]
2020/02/16-12:45:41,sks,88:63:df:bb:74:a5,-63dBm,2462MHz,~13.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:45:41,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-61dBm,2437MHz,~11.0m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:45:42,BPGC-NAB,00:a3:8e:4e:29:a0,-65dBm,2412MHz,~17.6m,false,[ESS]
2020/02/16-12:45:42,BPGC-NAB,08:4f:a9:2d:8a:40,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:45:42,BPGC-NAB,08:4f:a9:30:00:00,-54dBm,2437MHz,~4.9m,false,[ESS]
2020/02/16-12:45:42,BPGC-NAB,08:4f:a9:39:68:20,-65dBm,2437MHz,~17.4m,false,[ESS]
2020/02/16-12:45:42,BPGC-NAB,08:4f:a9:39:68:40,-39dBm,2462MHz,~0.9m,false,[ESS]
2020/02/16-12:45:42,BPGC-NAB,08:4f:a9:39:6a:40,-67dBm,2462MHz,~21.7m,false,[ESS]
