Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:42:21,BPGC-NAB,00:a3:8e:4e:29:a0,-68dBm,2412MHz,~24.8m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,00:a3:8e:60:f2:a0,-79dBm,2462MHz,~86.3m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,08:4f:a9:30:00:00,-47dBm,2437MHz,~2.2m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,08:4f:a9:39:68:20,-76dBm,2437MHz,~61.8m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,08:4f:a9:39:68:40,-53dBm,2462MHz,~4.3m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,08:4f:a9:39:6a:40,-42dBm,2462MHz,~1.2m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,70:ea:1a:22:87:60,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,70:ea:1a:22:97:80,-67dBm,2412MHz,~22.1m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,70:ea:1a:22:9f:20,-66dBm,2462MHz,~19.3m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,70:ea:1a:22:a5:a0,-78dBm,2462MHz,~77.0m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,70:ea:1a:22:a9:40,-80dBm,2412MHz,~98.9m,false,[ESS]
2020/02/16-12:42:21,BPGC-NAB,70:ea:1a:22:ac:00,-85dBm,2437MHz,~174.0m,false,[ESS]
2020/02/16-12:42:21,sks,88:63:df:bb:74:a5,-68dBm,2462MHz,~24.3m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:42:21,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-60dBm,2437MHz,~9.8m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:42:22,BPGC-NAB,00:a3:8e:4e:29:a0,-65dBm,2412MHz,~17.6m,false,[ESS]
2020/02/16-12:42:22,BPGC-NAB,00:a3:8e:60:f2:a0,-79dBm,2462MHz,~86.3m,false,[ESS]
2020/02/16-12:42:22,BPGC-NAB,08:4f:a9:30:00:00,-44dBm,2437MHz,~1.6m,false,[ESS]
2020/02/16-12:42:22,BPGC-NAB,08:4f:a9:39:68:40,-46dBm,2462MHz,~1.9m,false,[ESS]
2020/02/16-12:42:22,BPGC-NAB,08:4f:a9:39:6a:40,-40dBm,2462MHz,~1.0m,false,[ESS]
2020/02/16-12:42:22,BPGC-NAB,70:ea:1a:22:87:60,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:42:22,BPGC-NAB,70:ea:1a:22:97:80,-71dBm,2412MHz,~35.1m,false,[ESS]
