Xiaomi xiaomi Mi A2 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:48:42,BPGC-NAB,00:a3:8e:4e:29:a0,-42dBm,2412MHz,~1.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,08:4f:a9:2d:8a:a0,-68dBm,2412MHz,~24.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,08:4f:a9:30:00:00,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,08:4f:a9:39:68:40,-64dBm,2462MHz,~15.4m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,70:ea:1a:22:a5:a0,-79dBm,2462MHz,~86.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,70:ea:1a:22:a9:40,-69dBm,2412MHz,~27.9m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,BPGC-NAB,70:ea:1a:22:ac:00,-73dBm,2437MHz,~43.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:42,sks,88:63:df:bb:74:a5,-68dBm,2462MHz,~24.3m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,00:a3:8e:4e:29:a0,-43dBm,2412MHz,~1.4m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,08:4f:a9:30:00:00,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,08:4f:a9:39:68:40,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,70:ea:1a:22:a9:40,-71dBm,2412MHz,~35.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,BPGC-NAB,70:ea:1a:22:ac:00,-74dBm,2437MHz,~49.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:43,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,00:a3:8e:4e:29:a0,-43dBm,2412MHz,~1.4m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,08:4f:a9:30:00:00,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,08:4f:a9:39:68:40,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,70:ea:1a:22:a9:40,-71dBm,2412MHz,~35.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,BPGC-NAB,70:ea:1a:22:ac:00,-74dBm,2437MHz,~49.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:44,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,00:a3:8e:4e:29:a0,-43dBm,2412MHz,~1.4m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,08:4f:a9:30:00:00,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,08:4f:a9:39:68:40,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,70:ea:1a:22:a9:40,-71dBm,2412MHz,~35.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,BPGC-NAB,70:ea:1a:22:ac:00,-74dBm,2437MHz,~49.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:45,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,00:a3:8e:4e:29:a0,-43dBm,2412MHz,~1.4m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,08:4f:a9:30:00:00,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,08:4f:a9:39:68:40,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,70:ea:1a:22:a9:40,-71dBm,2412MHz,~35.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,BPGC-NAB,70:ea:1a:22:ac:00,-74dBm,2437MHz,~49.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:46,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,00:a3:8e:4e:29:a0,-43dBm,2412MHz,~1.4m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,08:4f:a9:30:00:00,-62dBm,2437MHz,~12.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,08:4f:a9:39:68:40,-65dBm,2462MHz,~17.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,70:ea:1a:22:a9:40,-71dBm,2412MHz,~35.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,BPGC-NAB,70:ea:1a:22:ac:00,-74dBm,2437MHz,~49.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:47,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,00:a3:8e:4e:29:a0,-49dBm,2412MHz,~2.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:10:4b:80,-79dBm,2462MHz,~86.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:2d:8a:40,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:30:00:00,-66dBm,2437MHz,~19.5m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:39:68:20,-82dBm,2437MHz,~123.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:39:68:40,-66dBm,2462MHz,~19.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:9f:20,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:a9:40,-71dBm,2412MHz,~35.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:ac:00,-74dBm,2437MHz,~49.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:48,sks,88:63:df:bb:74:a5,-73dBm,2462MHz,~43.3m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,00:a3:8e:4e:29:a0,-56dBm,2412MHz,~6.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:10:4b:80,-79dBm,2462MHz,~86.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:2d:8a:40,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:30:00:00,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:39:68:20,-82dBm,2437MHz,~123.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:39:68:40,-68dBm,2462MHz,~24.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,BPGC-NAB,70:ea:1a:22:9f:20,-39dBm,2462MHz,~0.9m,false,[ESS][WFA-HT]
2020/02/16-12:48:49,sks,88:63:df:bb:74:a5,-80dBm,2462MHz,~96.9m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,00:a3:8e:4e:29:a0,-56dBm,2412MHz,~6.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,08:4f:a9:10:4b:80,-79dBm,2462MHz,~86.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,08:4f:a9:2d:8a:40,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,08:4f:a9:30:00:00,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,08:4f:a9:39:68:20,-82dBm,2437MHz,~123.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,08:4f:a9:39:68:40,-68dBm,2462MHz,~24.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:50,sks,88:63:df:bb:74:a5,-80dBm,2462MHz,~96.9m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,00:a3:8e:4e:29:a0,-56dBm,2412MHz,~6.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:10:4b:80,-79dBm,2462MHz,~86.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:2d:8a:40,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:30:00:00,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:39:68:20,-82dBm,2437MHz,~123.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:39:68:40,-68dBm,2462MHz,~24.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:51,sks,88:63:df:bb:74:a5,-80dBm,2462MHz,~96.9m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,00:a3:8e:4e:29:a0,-56dBm,2412MHz,~6.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:10:4b:80,-79dBm,2462MHz,~86.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:2d:8a:40,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:2d:8a:a0,-66dBm,2412MHz,~19.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:30:00:00,-71dBm,2437MHz,~34.7m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:39:68:20,-82dBm,2437MHz,~123.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:39:68:40,-68dBm,2462MHz,~24.3m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,BPGC-NAB,70:ea:1a:22:9f:20,-40dBm,2462MHz,~1.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:52,sks,88:63:df:bb:74:a5,-80dBm,2462MHz,~96.9m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:48:53,BPGC-NAB,00:a3:8e:4e:29:a0,-57dBm,2412MHz,~7.0m,false,[ESS][WFA-HT]
2020/02/16-12:48:53,BPGC-NAB,00:a3:8e:60:f2:a0,-57dBm,2462MHz,~6.9m,false,[ESS][WFA-HT]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:10:4b:80,-75dBm,2462MHz,~54.5m,false,[ESS][WFA-HT]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:2d:8a:40,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:2d:8a:a0,-73dBm,2412MHz,~44.2m,false,[ESS][WFA-HT]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:30:00:00,-69dBm,2437MHz,~27.6m,false,[ESS][WFA-HT]
