Xiaomi xiaomi Mi A2 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:18:38,BPGC-NAB,08:4f:a9:2d:8a:40,-66dBm,2462MHz,~19.3m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,08:4f:a9:2d:8a:a0,-86dBm,2412MHz,~197.3m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,08:4f:a9:30:00:00,-81dBm,2437MHz,~109.8m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,08:4f:a9:39:68:20,-61dBm,2437MHz,~11.0m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,70:ea:1a:22:87:60,-42dBm,2412MHz,~1.2m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,70:ea:1a:22:92:40,-50dBm,2412MHz,~3.1m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,70:ea:1a:22:9f:80,-83dBm,2462MHz,~136.8m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,70:ea:1a:22:9f:e0,-49dBm,2462MHz,~2.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,70:ea:1a:22:a0:20,-73dBm,2437MHz,~43.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:38,CRT-MIFI,8c:21:a7:e1:4e:22,-64dBm,2427MHz,~15.6m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:18:38,BPGC-NAB,a8:b4:56:cc:de:00,-68dBm,2462MHz,~24.3m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,BPGC-NAB,08:4f:a9:2d:8a:40,-63dBm,2462MHz,~13.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,BPGC-NAB,08:4f:a9:39:68:20,-65dBm,2437MHz,~17.4m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,BPGC-NAB,70:ea:1a:22:87:60,-45dBm,2412MHz,~1.8m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,BPGC-NAB,70:ea:1a:22:92:40,-48dBm,2412MHz,~2.5m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,BPGC-NAB,70:ea:1a:22:9f:e0,-42dBm,2462MHz,~1.2m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,BPGC-NAB,70:ea:1a:22:a0:20,-73dBm,2437MHz,~43.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:39,CRT-MIFI,8c:21:a7:e1:4e:22,-62dBm,2427MHz,~12.4m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:18:40,BPGC-NAB,08:4f:a9:2d:8a:40,-63dBm,2462MHz,~13.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:40,BPGC-NAB,08:4f:a9:39:68:20,-65dBm,2437MHz,~17.4m,false,[ESS][WFA-HT]
2020/02/16-12:18:40,BPGC-NAB,70:ea:1a:22:87:60,-45dBm,2412MHz,~1.8m,false,[ESS][WFA-HT]
2020/02/16-12:18:40,BPGC-NAB,70:ea:1a:22:92:40,-48dBm,2412MHz,~2.5m,false,[ESS][WFA-HT]
2020/02/16-12:18:40,BPGC-NAB,70:ea:1a:22:9f:e0,-42dBm,2462MHz,~1.2m,false,[ESS][WFA-HT]
2020/02/16-12:18:40,BPGC-NAB,70:ea:1a:22:a0:20,-73dBm,2437MHz,~43.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:40,CRT-MIFI,8c:21:a7:e1:4e:22,-62dBm,2427MHz,~12.4m,false,[WPA-PSK-CCMP][ESS][WFA-HT]
2020/02/16-12:18:41,BPGC-NAB,08:4f:a9:2d:8a:40,-63dBm,2462MHz,~13.7m,false,[ESS][WFA-HT]
2020/02/16-12:18:41,BPGC-NAB,08:4f:a9:39:68:20,-65dBm,2437MHz,~17.4m,false,[ESS][WFA-HT]
2020/02/16-12:18:41,BPGC-NAB,70:ea:1a:22:87:60,-45dBm,2412MHz,~1.8m,false,[ESS][WFA-HT]
2020/02/16-12:18:41,BPGC-NAB,70:ea:1a:22:92:40,-48dBm,2412MHz,~2.5m,false,[ESS][WFA-HT]
2020/02/16-12:18:41,BPGC-NAB,70:ea:1a:22:9f:e0,-42dBm,2462MHz,~1.2m,false,[ESS][WFA-HT]
