Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:48:48,BPGC-NAB,00:a3:8e:4e:29:a0,-45dBm,2412MHz,~1.8m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,00:a3:8e:60:f2:a0,-75dBm,2462MHz,~54.5m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:2d:8a:40,-73dBm,2462MHz,~43.3m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:2d:8a:a0,-58dBm,2412MHz,~7.9m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:30:00:00,-59dBm,2437MHz,~8.7m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,08:4f:a9:39:68:40,-61dBm,2462MHz,~10.9m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:97:80,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:9f:20,-41dBm,2462MHz,~1.1m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:a5:a0,-84dBm,2462MHz,~153.5m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:a9:40,-81dBm,2412MHz,~110.9m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:a9:a0,-74dBm,2437MHz,~49.1m,false,[ESS]
2020/02/16-12:48:48,BPGC-NAB,70:ea:1a:22:ac:00,-62dBm,2437MHz,~12.3m,false,[ESS]
2020/02/16-12:48:48,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:48:48,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-81dBm,2437MHz,~109.8m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:48:49,BPGC-NAB,00:a3:8e:4e:29:a0,-47dBm,2412MHz,~2.2m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,00:a3:8e:60:f2:a0,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:2d:8a:40,-74dBm,2462MHz,~48.6m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:2d:8a:a0,-59dBm,2412MHz,~8.8m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:30:00:00,-59dBm,2437MHz,~8.7m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,08:4f:a9:39:68:40,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,70:ea:1a:22:97:80,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,70:ea:1a:22:9f:20,-46dBm,2462MHz,~1.9m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,70:ea:1a:22:a9:40,-82dBm,2412MHz,~124.5m,false,[ESS]
2020/02/16-12:48:49,BPGC-NAB,70:ea:1a:22:ac:00,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:48:49,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:48:49,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-79dBm,2437MHz,~87.2m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:48:51,BPGC-NAB,00:a3:8e:4e:29:a0,-47dBm,2412MHz,~2.2m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,00:a3:8e:60:f2:a0,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:2d:8a:40,-74dBm,2462MHz,~48.6m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:2d:8a:a0,-59dBm,2412MHz,~8.8m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:30:00:00,-59dBm,2437MHz,~8.7m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,08:4f:a9:39:68:40,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,70:ea:1a:22:97:80,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,70:ea:1a:22:9f:20,-46dBm,2462MHz,~1.9m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,70:ea:1a:22:a9:40,-82dBm,2412MHz,~124.5m,false,[ESS]
2020/02/16-12:48:51,BPGC-NAB,70:ea:1a:22:ac:00,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:48:51,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:48:51,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-79dBm,2437MHz,~87.2m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:48:52,BPGC-NAB,00:a3:8e:4e:29:a0,-47dBm,2412MHz,~2.2m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,00:a3:8e:60:f2:a0,-77dBm,2462MHz,~68.6m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:2d:8a:40,-74dBm,2462MHz,~48.6m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:2d:8a:a0,-59dBm,2412MHz,~8.8m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:30:00:00,-59dBm,2437MHz,~8.7m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,08:4f:a9:39:68:40,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,70:ea:1a:22:97:80,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,70:ea:1a:22:9f:20,-46dBm,2462MHz,~1.9m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,70:ea:1a:22:a9:40,-82dBm,2412MHz,~124.5m,false,[ESS]
2020/02/16-12:48:52,BPGC-NAB,70:ea:1a:22:ac:00,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:48:52,sks,88:63:df:bb:74:a5,-67dBm,2462MHz,~21.7m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:48:52,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-79dBm,2437MHz,~87.2m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:48:53,BPGC-NAB,00:a3:8e:4e:29:a0,-57dBm,2412MHz,~7.0m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,00:a3:8e:60:f2:a0,-67dBm,2462MHz,~21.7m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:2d:8a:40,-73dBm,2462MHz,~43.3m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:2d:8a:a0,-63dBm,2412MHz,~14.0m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:30:00:00,-62dBm,2437MHz,~12.3m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,08:4f:a9:39:68:40,-59dBm,2462MHz,~8.6m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,70:ea:1a:22:97:80,-81dBm,2412MHz,~110.9m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,70:ea:1a:22:98:20,-83dBm,2437MHz,~138.2m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,70:ea:1a:22:9f:20,-42dBm,2462MHz,~1.2m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,70:ea:1a:22:a5:a0,-84dBm,2462MHz,~153.5m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,70:ea:1a:22:a9:40,-80dBm,2412MHz,~98.9m,false,[ESS]
2020/02/16-12:48:53,BPGC-NAB,70:ea:1a:22:ac:00,-67dBm,2437MHz,~21.9m,false,[ESS]
2020/02/16-12:48:53,sks,88:63:df:bb:74:a5,-74dBm,2462MHz,~48.6m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2020/02/16-12:48:53,DIRECT-1D-HP DeskJet 2600 series,ac:e2:d3:b6:ba:1e,-77dBm,2437MHz,~69.3m,false,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS]
2020/02/16-12:48:54,BPGC-NAB,00:a3:8e:4e:29:a0,-67dBm,2412MHz,~22.1m,false,[ESS]
2020/02/16-12:48:54,BPGC-NAB,00:a3:8e:60:f2:a0,-57dBm,2462MHz,~6.9m,false,[ESS]
2020/02/16-12:48:54,BPGC-NAB,08:4f:a9:2d:8a:40,-72dBm,2462MHz,~38.6m,false,[ESS]
2020/02/16-12:48:54,BPGC-NAB,08:4f:a9:2d:8a:a0,-68dBm,2412MHz,~24.8m,false,[ESS]
