OnePlus OnePlus ONEPLUS A5000 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:37:04,BPGC-NAB,08:4f:a9:10:4b:80,-82dBm,2462MHz,~122.0m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,08:4f:a9:2d:8a:40,-85dBm,2462MHz,~172.3m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,08:4f:a9:30:00:00,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:87:60,-82dBm,2412MHz,~124.5m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:97:80,-61dBm,2412MHz,~11.1m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:98:20,-86dBm,2437MHz,~195.3m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:9f:20,-81dBm,2462MHz,~108.7m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:a0:20,-84dBm,2437MHz,~155.1m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:a5:a0,-71dBm,2462MHz,~34.4m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:a9:40,-68dBm,2412MHz,~24.8m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,70:ea:1a:22:ac:00,-80dBm,2437MHz,~97.9m,false,[ESS]
2020/02/16-12:37:04,BPGC-NAB,a8:b4:56:cc:de:00,-80dBm,2462MHz,~96.9m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,08:4f:a9:30:00:00,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,08:4f:a9:39:6a:40,-79dBm,2462MHz,~86.3m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:87:60,-82dBm,2412MHz,~124.5m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:97:80,-51dBm,2412MHz,~3.5m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:98:20,-87dBm,2437MHz,~219.1m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:a0:20,-84dBm,2437MHz,~155.1m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:a5:a0,-61dBm,2462MHz,~10.9m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:a9:40,-74dBm,2412MHz,~49.6m,false,[ESS]
2020/02/16-12:37:05,BPGC-NAB,70:ea:1a:22:ac:00,-82dBm,2437MHz,~123.2m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,08:4f:a9:30:00:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,08:4f:a9:39:6a:40,-79dBm,2462MHz,~86.3m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:87:60,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:97:80,-46dBm,2412MHz,~2.0m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:98:20,-85dBm,2437MHz,~174.0m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:a0:20,-86dBm,2437MHz,~195.3m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:a5:a0,-61dBm,2462MHz,~10.9m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:a9:40,-76dBm,2412MHz,~62.4m,false,[ESS]
2020/02/16-12:37:06,BPGC-NAB,70:ea:1a:22:ac:00,-80dBm,2437MHz,~97.9m,false,[ESS]
2020/02/16-12:37:07,BPGC-NAB,08:4f:a9:30:00:00,-79dBm,2437MHz,~87.2m,false,[ESS]
2020/02/16-12:37:07,BPGC-NAB,08:4f:a9:39:6a:40,-80dBm,2462MHz,~96.9m,false,[ESS]
