Xiaomi Xiaomi Redmi Note 5 Pro 
Time Stamp,SSID,BSSID,Strength,Primary Frequency,Distance,802.11mc,Security
2020/02/16-12:05:30,BPGC-NAB,08:4f:a9:10:4b:80,-60dBm,2462MHz,~9.7m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:8f:e0,-55dBm,2437MHz,~5.5m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:96:00,-81dBm,2412MHz,~110.9m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:96:20,-66dBm,2462MHz,~19.3m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:96:a0,-70dBm,2412MHz,~31.3m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:a9:a0,-77dBm,2437MHz,~69.3m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,70:ea:1a:22:ac:00,-82dBm,2437MHz,~123.2m,false,[ESS]
2020/02/16-12:05:30,BPGC-NAB,a8:b4:56:ca:8f:40,-74dBm,2437MHz,~49.1m,false,[ESS]
2020/02/16-12:05:31,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:05:31,BPGC-NAB,70:ea:1a:22:8f:e0,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:05:31,BPGC-NAB,70:ea:1a:22:96:00,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:05:31,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:31,BPGC-NAB,a8:b4:56:ca:8f:40,-73dBm,2437MHz,~43.7m,false,[ESS]
2020/02/16-12:05:32,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:05:32,BPGC-NAB,70:ea:1a:22:8f:e0,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:05:32,BPGC-NAB,70:ea:1a:22:96:00,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:05:32,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:32,BPGC-NAB,a8:b4:56:ca:8f:40,-73dBm,2437MHz,~43.7m,false,[ESS]
2020/02/16-12:05:33,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:05:33,BPGC-NAB,70:ea:1a:22:8f:e0,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:05:33,BPGC-NAB,70:ea:1a:22:96:00,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:05:33,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:33,BPGC-NAB,a8:b4:56:ca:8f:40,-73dBm,2437MHz,~43.7m,false,[ESS]
2020/02/16-12:05:35,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:05:35,BPGC-NAB,70:ea:1a:22:8f:e0,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:05:35,BPGC-NAB,70:ea:1a:22:96:00,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:05:35,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:35,BPGC-NAB,a8:b4:56:ca:8f:40,-73dBm,2437MHz,~43.7m,false,[ESS]
2020/02/16-12:05:36,BPGC-NAB,08:4f:a9:10:4b:80,-63dBm,2462MHz,~13.7m,false,[ESS]
2020/02/16-12:05:36,BPGC-NAB,70:ea:1a:22:8f:e0,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:05:36,BPGC-NAB,70:ea:1a:22:96:00,-83dBm,2412MHz,~139.7m,false,[ESS]
2020/02/16-12:05:36,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:36,BPGC-NAB,a8:b4:56:ca:8f:40,-73dBm,2437MHz,~43.7m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,08:4f:a9:10:4b:80,-65dBm,2462MHz,~17.2m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,08:4f:a9:2d:8a:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,70:ea:1a:22:8f:e0,-63dBm,2437MHz,~13.8m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,70:ea:1a:22:96:00,-60dBm,2412MHz,~9.9m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,70:ea:1a:22:97:80,-70dBm,2412MHz,~31.3m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,70:ea:1a:22:9b:e0,-88dBm,2437MHz,~245.8m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,70:ea:1a:22:a5:a0,-64dBm,2462MHz,~15.4m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,70:ea:1a:22:a9:40,-70dBm,2412MHz,~31.3m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,a8:b4:56:ca:8f:40,-73dBm,2437MHz,~43.7m,false,[ESS]
2020/02/16-12:05:37,BPGC-NAB,a8:b4:56:cc:de:00,-53dBm,2462MHz,~4.3m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,00:a3:8e:60:f2:a0,-56dBm,2462MHz,~6.1m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,08:4f:a9:10:4b:80,-68dBm,2462MHz,~24.3m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,08:4f:a9:2d:8a:a0,-72dBm,2412MHz,~39.4m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,70:ea:1a:22:96:00,-38dBm,2412MHz,~0.8m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,70:ea:1a:22:97:80,-70dBm,2412MHz,~31.3m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,70:ea:1a:22:a5:a0,-64dBm,2462MHz,~15.4m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,70:ea:1a:22:a9:40,-70dBm,2412MHz,~31.3m,false,[ESS]
2020/02/16-12:05:38,BPGC-NAB,a8:b4:56:cc:de:00,-53dBm,2462MHz,~4.3m,false,[ESS]
